Year,Month,Rainfall_mm,Temperature_C,Fertilizer,N,P,K,is_low_rainfall,is_high_rainfall,is_low_temp,is_high_temp,rain_temp_interaction,total_npk,npk_balance,good_tea_zone,good_rubber_zone,good_sugarcane_zone,good_cinnamon_zone,good_rice_zone,rainfall_to_temperature_ratio,total_nutrients,avg_nutrient,nutrient_balance,Crop_Rice,Crop_Rubber,Crop_Sugarcane,Crop_Tea,District_Badulla,District_Batticaloa,District_Galle,District_Jaffna,District_Kalutara,District_Kandy,District_Kegalle,District_Kurunegala,District_Matara,District_Nuwara Eliya,District_Polonnaruwa,District_Ratnapura,District_Trincomalee,Yield_t_per_ha
0.7,1.0,0.18184432515337423,0.47170626349892,0.5489639511779733,0.38329621380846324,0.5650000000000001,0.1907692307692308,1.0,0.0,0.0,0.0,0.17374690716674587,0.43650166060414364,0.47478359051561925,0.0,0.0,0.0,0.0,0.0,0.163034506118316,0.43650166060414364,0.4365016606041436,0.4726997921783487,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93
0.4,1.0,0.2086368865030675,0.5062634989200863,0.5393130854385465,0.33028953229398655,0.18285714285714277,0.7630769230769232,1.0,0.0,0.0,0.0,0.210324176825196,0.4319152301122884,0.3720361309747836,0.0,0.0,0.0,0.0,0.0,0.1783246392704572,0.4319152301122884,0.4319152301122882,0.4519176270546003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21
1.0,0.36363636363636365,0.23705904907975464,0.8803455723542115,0.767811524269089,0.6683741648106905,0.0,0.5507692307692308,1.0,0.0,0.0,1.0,0.34981890400000876,0.5878538668353628,0.7058712834023336,0.0,0.0,0.0,0.0,0.0,0.13682611010157816,0.5878538668353628,0.5878538668353628,0.7832986963914604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.13
0.5,0.0,0.36119631901840493,0.43196544276457877,0.6945784842463811,0.4316258351893094,0.6557142857142857,0.8492307692307691,1.0,0.0,0.0,0.0,0.34066678452282345,0.6262849913015971,0.35453519006398193,0.0,0.0,0.0,0.0,0.0,0.32917063456566603,0.6262849913015971,0.6262849913015969,0.35197430568675603,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72
0.8,0.09090909090909091,0.48818539110429454,0.0868250539956804,0.5061027533352258,0.5485523385300667,0.86,0.15923076923076926,1.0,0.0,1.0,0.0,0.2860547752805302,0.6126838526016126,0.6221302220549492,0.0,0.0,0.0,0.0,0.0,0.676162442899418,0.6126838526016126,0.6126838526016126,0.6206310221046665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.47
0.0,0.6363636363636364,0.4464867714723927,0.8017278617710581,0.40420096508657405,0.3523385300668151,0.07857142857142867,0.42230769230769216,1.0,0.0,0.0,1.0,0.6031199547990507,0.3544203700774947,0.4181407602559278,0.0,0.0,0.0,0.0,0.0,0.28519546557276904,0.3544203700774947,0.35442037007749466,0.442093330814283,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65
1.0,0.09090909090909091,0.2171922929447853,0.5714902807775377,0.6849276185069544,0.4465478841870823,0.6371428571428572,0.0,1.0,0.0,0.0,0.0,0.23725941936825276,0.45816859085876943,0.5748964998118178,0.0,0.0,0.0,0.0,0.0,0.1720733075837832,0.45816859085876943,0.4581685908587694,0.5732098998677498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58
0.1,0.36363636363636365,0.2210266487730062,0.813390928725702,0.3971047402781721,0.2915367483296214,0.025000000000000102,0.14307692307692305,1.0,0.0,0.0,1.0,0.3088786027946314,0.24197374663925342,0.40891983439969903,0.0,0.0,0.0,0.0,0.0,0.13557115951900142,0.24197374663925342,0.24197374663925333,0.4065747213300586,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.05
0.9,0.0,0.3293232361963191,0.08596112311015111,0.6786829406755608,0.2329621380846325,0.6764285714285714,0.45923076923076916,1.0,0.0,1.0,0.0,0.17899505082912484,0.4096156887553376,0.28208505833646985,0.0,0.0,0.0,0.0,0.0,0.4719583368939983,0.4096156887553376,0.4096156887553375,0.2792367277536369,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73
0.2,0.9090909090909091,0.17022143404907977,0.4453563714902807,0.5478285552086292,0.5084632516703785,0.0,0.6976923076923077,1.0,0.0,0.0,0.0,0.15576083669919188,0.5045073541040644,0.5707564922845314,0.0,0.0,0.0,0.0,0.0,0.1583847935301952,0.5045073541040644,0.5045073541040643,0.6837332325713206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.14
0.1,0.5454545454545454,0.5052482745398774,0.8509719222462202,0.6491626454726086,0.3786191536748329,0.6778571428571427,0.5130769230769232,1.0,0.0,0.0,1.0,0.7070455100686556,0.524434603827297,0.3919834399698909,0.0,0.0,0.0,0.0,0.0,0.31107211412260616,0.524434603827297,0.524434603827297,0.38957113168335533,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63
0.7,0.09090909090909091,0.3230444785276074,0.5615550755939525,0.3661652001135396,0.26013363028953224,0.0,0.06923076923076926,1.0,0.0,0.0,0.0,0.351167010388784,0.19895619168116416,0.400451637184795,0.0,0.0,0.0,0.0,0.0,0.2572230807097184,0.19895619168116416,0.19895619168116419,0.398072926506707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45
0.7,0.18181818181818182,0.2527799079754602,0.4591792656587472,0.6256031791087142,0.7093541202672604,0.27071428571428563,0.0007692307692307529,1.0,0.0,0.0,0.0,0.24228945224531925,0.5638146449470185,0.7967632668423033,0.0,0.0,0.0,0.0,0.0,0.22648582197983066,0.5638146449470185,0.5638146449470186,0.7959569242395617,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68
0.5,0.18181818181818182,0.2439608895705522,0.3473002159827213,0.598353675844451,0.6256124721603563,0.4864285714285713,0.0,1.0,0.0,0.0,0.0,0.1999114240838494,0.5519531867784279,0.7261949567181032,0.0,0.0,0.0,0.0,0.0,0.2505710986086118,0.5519531867784279,0.5519531867784278,0.7251086340449651,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
0.5,0.9090909090909091,0.06707726226993865,0.42203023758099345,0.393130854385467,0.3240534521158128,0.45642857142857146,0.0,1.0,0.0,0.0,0.0,0.04971983468479688,0.33117191206705665,0.4713963116296575,0.0,0.0,0.0,0.0,0.0,0.07162226945564927,0.33117191206705665,0.3311719120670565,0.4692990742490081,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,84.79
0.1,0.09090909090909091,0.11610908742331288,0.39352051835853125,0.6114107294919103,0.3240534521158128,0.3171428571428572,0.21846153846153846,1.0,0.0,0.0,0.0,0.09232213463531753,0.3452475090937845,0.4179525780955965,0.0,0.0,0.0,0.0,0.0,0.1200527507023731,0.3452475090937845,0.3452475090937843,0.41564330247496695,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45
1.0,0.2727272727272727,0.28328700153374237,0.731317494600432,0.5024127164348566,0.3935412026726058,0.767142857142857,0.4261538461538461,1.0,0.0,0.0,1.0,0.364204341345189,0.5369286730982126,0.4258562288295071,0.0,0.0,0.0,0.0,0.0,0.1903773669748983,0.5369286730982126,0.5369286730982125,0.4235783109767619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.62
0.5,0.9090909090909091,0.34626629601227,0.4466522678185745,0.5367584445075222,0.35033407572383063,0.0,0.9138461538461538,1.0,0.0,0.0,0.0,0.3317238015834962,0.4366598133797245,0.4371471584493789,0.0,0.0,0.0,0.0,0.0,0.3109581288521296,0.4366598133797245,0.4366598133797243,0.6026827885887021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.85
0.1,0.0,0.23631614263803685,0.24449244060475162,0.5305137666761285,0.3069042316258352,0.32642857142857146,0.8346153846153848,1.0,0.0,0.0,0.0,0.16291961358634674,0.4618061046971371,0.3144523899134363,0.0,0.0,0.0,0.0,0.0,0.2784750930231492,0.4618061046971371,0.46180610469713695,0.37370111467976574,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02
0.4,0.5454545454545454,0.5479773773006136,0.36198704103671697,0.3349418109565713,0.46391982182628055,0.28499999999999986,0.25307692307692303,1.0,0.0,0.0,0.0,0.48434443000437705,0.444567452158785,0.5276627775686865,0.0,0.0,0.0,0.0,0.0,0.5319303282337481,0.444567452158785,0.44456745215878507,0.5257887776308333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.87
0.1,0.18181818181818182,0.11620494631901841,0.4168466522678185,0.5818904342889581,0.3955456570155901,0.5857142857142856,0.37384615384615383,1.0,0.0,0.0,0.0,0.09669363404583046,0.48742685434129346,0.4403462551750096,0.0,0.0,0.0,0.0,0.0,0.11611837517061728,0.48742685434129346,0.4874268543412935,0.4381258265633857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07
0.0,0.18181818181818182,0.20396376533742336,0.326133909287257,0.22651149588418953,0.2518930957683742,0.2750000000000001,0.21769230769230757,1.0,0.0,0.0,0.0,0.15803427521108054,0.28451684327059923,0.3571697403086189,0.0,0.0,0.0,0.0,0.0,0.21838220826031635,0.28451684327059923,0.2845168432705993,0.35461930852068774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.06
0.5,0.5454545454545454,0.2786378450920246,0.5809935205183584,0.7309111552653986,0.47238307349665903,0.9685714285714285,0.9046153846153847,1.0,0.0,0.0,0.0,0.3086621518231114,0.7358848647793766,0.37542340986074507,0.0,0.0,0.0,0.0,0.0,0.21779910783218193,0.7358848647793766,0.7358848647793765,0.37294539958435646,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.7
0.5,0.45454545454545453,0.4702118481595092,0.6496760259179265,0.5290945217144478,0.25278396436525613,0.0,0.7730769230769231,1.0,0.0,0.0,1.0,0.5577618388141136,0.33844693974379225,0.35472337222431327,0.0,0.0,0.0,0.0,0.0,0.34336268055550834,0.33844693974379225,0.33844693974379236,0.4853580200264501,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.7
0.6,0.9090909090909091,0.3238832438650307,0.6574514038876889,0.4802724950326425,0.5004454342984409,0.17785714285714274,0.256153846153846,1.0,0.0,0.0,1.0,0.3877295949150358,0.44741420211924693,0.5577719232216787,0.0,0.0,0.0,0.0,0.0,0.23431436189185278,0.44741420211924693,0.447414202119247,0.5560173814471944,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.59
0.4,0.6363636363636364,0.4529093174846626,0.6825053995680346,0.6082883905762135,0.3594654788418708,0.36499999999999994,0.21307692307692305,1.0,0.0,0.0,1.0,0.5533524356332652,0.3798829669460697,0.449190816710576,0.0,0.0,0.0,0.0,0.0,0.3209748177352798,0.3798829669460697,0.3798829669460698,0.4470054789344418,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39
0.4,0.18181818181818182,0.21419670245398773,0.3909287257019438,0.42151575361907473,0.2574610244988864,0.0,0.6361538461538461,1.0,0.0,0.0,0.0,0.18476962741062639,0.3136169539775422,0.3586751975912685,0.0,0.0,0.0,0.0,0.0,0.21020399577544568,0.3136169539775422,0.31361695397754213,0.4556962025316455,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.59
0.1,0.0,0.32508148006134974,0.4259179265658747,0.3460119216576783,0.1699331848552339,0.09785714285714293,0.5869230769230769,1.0,0.0,0.0,0.0,0.3028569952824154,0.2630080657915545,0.25893865261573223,0.0,0.0,0.0,0.0,0.0,0.29941911882070915,0.2630080657915545,0.2630080657915545,0.31758926884564526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.74
0.1,0.6363636363636364,0.4427482745398773,0.6682505399568034,0.4734601192165768,0.5020044543429845,0.8585714285714285,0.7623076923076924,1.0,0.0,0.0,1.0,0.5342100844884605,0.7033053930096471,0.4352653368460672,0.0,0.0,0.0,0.0,0.0,0.31778532785811453,0.7033053930096471,0.7033053930096469,0.4330247496693748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28
0.4,0.09090909090909091,0.20981115797546016,0.38963282937365007,0.2517740562021004,0.18730512249443196,0.0,0.0,1.0,0.0,0.0,0.0,0.18026731216731284,0.13300648426379874,0.35585246518630037,0.0,0.0,0.0,0.0,0.0,0.2065297771633901,0.13300648426379874,0.13300648426379866,0.3532968071037218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
0.4,0.9090909090909091,0.2975699769938651,0.41036717062634986,0.5427192733465795,0.5024498886414254,0.6507142857142857,0.566923076923077,1.0,0.0,0.0,0.0,0.2705135823969264,0.6174284358690494,0.48343996989085436,0.0,0.0,0.0,0.0,0.0,0.28003578223067604,0.6174284358690494,0.6174284358690494,0.4813905157755526,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78
0.6,0.8181818181818182,0.15677722392638035,0.8505399568034557,0.44706216292932144,0.22717149220489982,0.3642857142857144,0.33846153846153837,1.0,0.0,0.0,1.0,0.2316066468621811,0.3115609678949867,0.30673692133985714,0.0,0.0,0.0,0.0,0.0,0.0898166056006928,0.3115609678949867,0.3115609678949866,0.3039863971282827,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.18
0.5,0.0,0.19593558282208587,0.350755939524838,0.5529378370706783,0.45902004454342976,0.40642857142857153,0.27615384615384614,1.0,0.0,0.0,0.0,0.15719663189459926,0.4727186462122409,0.517877305231464,0.0,0.0,0.0,0.0,0.0,0.20381812801164223,0.4727186462122409,0.47271864621224075,0.5159644813905159,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23
0.3,0.6363636363636364,0.41554831288343563,0.43196544276457877,0.570252625603179,0.3351893095768373,0.17499999999999996,0.21846153846153846,1.0,0.0,0.0,0.0,0.3941773807178101,0.32168274553218407,0.4273616861121565,0.0,0.0,0.0,0.0,0.0,0.37699470385536443,0.32168274553218407,0.321682745532184,0.4250897411675797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.15
0.3,0.6363636363636364,0.23566909509202455,0.7987041036717061,0.7008231620777748,0.5719376391982184,0.422857142857143,0.45846153846153853,1.0,0.0,0.0,1.0,0.3240691529814551,0.59402182508303,0.5686864885208885,0.0,0.0,0.0,0.0,0.0,0.1472272877845854,0.59402182508303,0.5940218250830301,0.5669752503306255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.68
0.7,0.8181818181818182,0.19785276073619634,0.8319654427645788,0.5875674141356797,0.23207126948775056,0.4128571428571429,0.07615384615384617,1.0,0.0,0.0,1.0,0.28283872195163196,0.2718646212241024,0.3750470455400829,0.0,0.0,0.0,0.0,0.0,0.11816505196538067,0.2718646212241024,0.2718646212241024,0.37256754203665216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.48
1.0,0.5454545454545454,0.5790835889570553,0.6907127429805614,0.30428611978427494,0.2906458797327393,0.14071428571428563,0.0,1.0,0.0,0.0,1.0,0.7111569532300483,0.23754546892297948,0.4431689875799774,0.0,0.0,0.0,0.0,0.0,0.4082942618926209,0.23754546892297948,0.2375454689229794,0.4409597581711694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.73
0.7,0.18181818181818182,0.053944593558282204,0.6125269978401727,0.7927902355946637,0.3899777282850779,0.4128571428571429,0.36,1.0,0.0,0.0,0.0,0.061121827069008546,0.44235331330064825,0.43902898005269103,0.0,0.0,0.0,0.0,0.0,0.041232042530865744,0.44235331330064825,0.44235331330064814,0.43680332514641973,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.76
0.0,0.9090909090909091,0.3287720475460123,0.4099352051835852,0.6017598637524836,0.2868596881959911,1.0,0.6876923076923078,1.0,0.0,0.0,0.0,0.3004597084046632,0.5665032421318992,0.27173503951825373,0.0,0.0,0.0,0.0,0.0,0.3081981934510701,0.5665032421318992,0.5665032421318991,0.26884564519176263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.21
0.1,0.45454545454545453,0.5377684049079755,0.4812095032397408,0.647459551518592,0.5291759465478842,0.24928571428571417,0.11384615384615387,1.0,0.0,0.0,0.0,0.5423473262950478,0.45437292424482045,0.6168611215656756,0.0,0.0,0.0,0.0,0.0,0.46073104355018213,0.45437292424482045,0.4543729242448204,0.6153410164368035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
0.3,0.2727272727272727,0.21896568251533746,0.8587473002159826,0.558047118932728,0.5710467706013362,0.6757142857142858,0.12538461538461532,1.0,0.0,0.0,1.0,0.3186826727480744,0.5808951447097893,0.6494166353029733,0.0,0.0,0.0,0.0,0.0,0.12826957312622686,0.5808951447097893,0.5808951447097894,0.648025694313244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.42
0.2,0.2727272727272727,0.24472776073619634,0.5326133909287256,0.4428044280442805,0.25456570155902003,0.642142857142857,0.5584615384615386,1.0,0.0,0.0,0.0,0.25618852663937364,0.4377668828087933,0.2760632292058714,0.0,0.0,0.0,0.0,0.0,0.2019978859051524,0.4377668828087933,0.4377668828087931,0.27319100699036464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.63
0.4,0.7272727272727273,0.143333013803681,0.48336933045356373,0.7121771217712177,0.3463251670378618,0.1307142857142856,0.09846153846153854,1.0,0.0,0.0,0.0,0.13687221200514624,0.29511307923454044,0.46612721114038386,0.0,0.0,0.0,0.0,0.0,0.12834600616574285,0.29511307923454044,0.2951130792345404,0.4640090685811448,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79.89
0.4,1.0,0.22244056748466265,0.48207343412526993,0.43286971331251756,0.3739420935412026,0.34499999999999986,0.6230769230769232,1.0,0.0,0.0,0.0,0.21807627618956418,0.4700300490273603,0.3662024840045166,0.0,0.0,0.0,0.0,0.0,0.19510459039601322,0.4700300490273603,0.47003004902736023,0.3687889665596071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.67
0.9,0.0,0.30854582055214724,0.6237580993520518,0.7255180244110133,0.57728285077951,0.3642857142857144,0.7676923076923077,1.0,0.0,0.0,0.0,0.3574433196095803,0.648426379882967,0.53293187805796,0.0,0.0,0.0,0.0,0.0,0.23072117867233063,0.648426379882967,0.6484263798829669,0.5665973927829209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
0.1,1.0,0.16504505368098163,0.8077753779697623,0.8938404768663073,0.6249443207126949,1.0,0.9592307692307691,1.0,0.0,0.0,1.0,0.2331418902229541,0.8624070852443458,0.4909672563041025,0.0,0.0,0.0,0.0,0.0,0.0997382397178461,0.8624070852443458,0.8624070852443458,0.48894766672964296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.02
0.4,0.18181818181818182,0.138731786809816,0.565010799136069,0.35055350553505543,0.4991091314031179,0.22642857142857156,0.22230769230769235,1.0,0.0,0.0,0.0,0.1487755806844487,0.45026095207970884,0.5649228453142642,0.0,0.0,0.0,0.0,0.0,0.11182313093534611,0.45026095207970884,0.4502609520797089,0.5631966748535802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.72
0.0,0.45454545454545453,0.3651984279141105,0.6073434125269978,0.3863184785694009,0.36525612472160346,0.14142857142857146,0.028461538461538403,1.0,0.0,0.0,0.0,0.41634707280303396,0.29653645421477137,0.4992472713586753,0.0,0.0,0.0,0.0,0.0,0.27748442976682725,0.29653645421477137,0.29653645421477137,0.4972605327791423,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45
0.0,0.09090909090909091,0.18479198619631906,0.6444924406047515,0.2517740562021004,0.233630289532294,0.17428571428571438,0.0,1.0,0.0,0.0,1.0,0.2191975226050697,0.20449153882650645,0.39499435453519005,0.0,0.0,0.0,0.0,0.0,0.13492807172003468,0.20449153882650645,0.20449153882650642,0.3925939920649914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49
0.8,0.5454545454545454,0.3185630751533743,0.619438444924406,0.6023275617371561,0.6091314031180399,0.0,0.7276923076923077,1.0,0.0,0.0,0.0,0.3674613742575522,0.5821603669144392,0.655814828754234,0.0,0.0,0.0,0.0,0.0,0.23923981526310292,0.5821603669144392,0.5821603669144393,0.776497260532779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63
0.3,0.9090909090909091,0.21664110429447855,0.4414686825053995,0.4183934147033779,0.08574610244988866,0.4292857142857144,0.0,1.0,0.0,0.0,0.0,0.20095787572642176,0.15593863672307443,0.270041400075273,0.0,0.0,0.0,0.0,0.0,0.19966606570206488,0.15593863672307443,0.15593863672307437,0.2671452862270924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95
0.9,0.7272727272727273,0.2164733512269939,0.7248380129589632,0.558047118932728,0.39643652561247206,0.6314285714285715,0.353846153846154,1.0,0.0,0.0,1.0,0.27852937647228776,0.4940692709157046,0.4459917199849454,0.0,0.0,0.0,0.0,0.0,0.14526530138398733,0.4940692709157046,0.4940692709157044,0.4437936897789531,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
0.3,0.6363636363636364,0.4470379601226995,0.17365010799136066,0.4481975588986659,0.2434298440979955,0.4028571428571429,0.0007692307692307529,1.0,0.0,0.0,0.0,0.30036264211897723,0.2622173019136485,0.4030861874294318,0.0,0.0,0.0,0.0,0.0,0.5510351962007068,0.2622173019136485,0.2622173019136485,0.4007179293406386,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.29
0.7,0.6363636363636364,0.44226898006134974,0.7399568034557235,0.5651433437411298,0.5371937639198219,0.45928571428571424,0.054615384615384684,1.0,0.0,0.0,1.0,0.5679740166559782,0.49438557646686715,0.6381257056831013,0.0,0.0,0.0,0.0,0.0,0.2977965882127713,0.49438557646686715,0.4943855764668672,0.6366899678821085,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59
0.4,0.0,0.2576687116564418,0.34427645788336925,0.713596366732898,0.5699331848552338,0.3728571428571428,0.4869230769230768,1.0,0.0,0.0,0.0,0.21141335226233743,0.5873794085086191,0.5600301091456531,0.0,0.0,0.0,0.0,0.0,0.2646450641014722,0.5873794085086191,0.5873794085086192,0.5582845267334215,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35
0.0,0.5454545454545454,0.5977041794478528,0.5110151187904967,0.48169173999432324,0.5679287305122493,0.17642857142857135,0.0,1.0,0.0,0.0,0.0,0.6224988434755083,0.44235331330064825,0.6774557771923222,0.0,0.0,0.0,0.0,0.0,0.4964614055520329,0.44235331330064825,0.44235331330064814,0.6761760816172303,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.34
0.7,0.7272727272727273,0.3400354677914111,0.5706263498920087,0.4056202100482543,0.35211581291759464,0.10214285714285712,0.010000000000000061,1.0,0.0,0.0,0.0,0.3733934831096786,0.2747113711845643,0.4926608957470832,0.0,0.0,0.0,0.0,0.0,0.26809929470261723,0.2747113711845643,0.2747113711845643,0.4906480256943132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.21
0.2,0.09090909090909091,0.10721817484662578,0.6643628509719222,0.48765256883338065,0.2570155902004454,0.5557142857142858,0.17615384615384608,1.0,0.0,0.0,1.0,0.13137454300262458,0.3417681480309976,0.37165976665412126,0.0,0.0,0.0,0.0,0.0,0.07568958293222182,0.3417681480309976,0.3417681480309975,0.36916682410731155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.96
